term_rank,n,p,i,n_chars,max_pos,stop,stem_porter,stem_snowball,stem_lancaster,term_rank2,zipf_k,zipf_k2,df,idf,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,dfidf,dp,dh
9953,1,7.118248341448136e-06,17.100046302853865,8,NNP,0,rattigan,rattigan,rattig,218,9953,0.0015517781384356936,1,10.929258408636972,0.00013670116833817354,0.2665672782594384,0.0,0.2665672782594384,10.929258408636972,0.0005128205128205128,0.005604747901865114
9954,1,7.118248341448136e-06,17.100046302853865,8,NNP,0,seren,seren,ser,218,9954,0.0015517781384356936,1,10.929258408636972,5.389180674870302e-05,0.10508902315997089,0.0,0.10508902315997089,10.929258408636972,0.0005128205128205128,0.005604747901865114
9955,1,7.118248341448136e-06,17.100046302853865,7,VBG,0,dodg,dodg,dodg,218,9955,0.0015517781384356936,1,10.929258408636972,5.389180674870302e-05,0.10508902315997089,0.0,0.10508902315997089,10.929258408636972,0.0005128205128205128,0.005604747901865114
9956,1,7.118248341448136e-06,17.100046302853865,8,RB,0,narrowli,narrowli,narrow,218,9956,0.0015517781384356936,1,10.929258408636972,5.389180674870302e-05,0.10508902315997089,0.0,0.10508902315997089,10.929258408636972,0.0005128205128205128,0.005604747901865114
9957,1,7.118248341448136e-06,17.100046302853865,9,NNP,0,crayston,crayston,crayston,218,9957,0.0015517781384356936,1,10.929258408636972,5.389180674870302e-05,0.10508902315997089,0.0,0.10508902315997089,10.929258408636972,0.0005128205128205128,0.005604747901865114
9958,1,7.118248341448136e-06,17.100046302853865,7,NNP,0,swindin,swindin,swindin,218,9958,0.0015517781384356936,1,10.929258408636972,5.389180674870302e-05,0.10508902315997089,0.0,0.10508902315997089,10.929258408636972,0.0005128205128205128,0.005604747901865114
9959,1,7.118248341448136e-06,17.100046302853865,8,VBZ,0,suggest,suggest,suggest,218,9959,0.0015517781384356936,1,10.929258408636972,9.039915970750183e-05,0.17627836142962858,0.0,0.17627836142962858,10.929258408636972,0.0005128205128205128,0.005604747901865114
9960,1,7.118248341448136e-06,17.100046302853865,9,VBD,0,blacken,blacken,black,218,9960,0.0015517781384356936,1,10.929258408636972,8.365295375918081e-05,0.16312325983040257,0.0,0.16312325983040257,10.929258408636972,0.0005128205128205128,0.005604747901865114
9961,1,7.118248341448136e-06,17.100046302853865,5,NNS,0,bath,bath,bath,218,9961,0.0015517781384356936,1,10.929258408636972,8.365295375918081e-05,0.16312325983040257,0.0,0.16312325983040257,10.929258408636972,0.0005128205128205128,0.005604747901865114
9962,1,7.118248341448136e-06,17.100046302853865,13,JJ,0,galvanisedtin,galvanisedtin,galvanisedtin,218,9962,0.0015517781384356936,1,10.929258408636972,8.365295375918081e-05,0.16312325983040257,0.0,0.16312325983040257,10.929258408636972,0.0005128205128205128,0.005604747901865114
9963,1,7.118248341448136e-06,17.100046302853865,8,NN,0,tribun,tribun,tribun,218,9963,0.0015517781384356936,1,10.929258408636972,6.29746955265743e-05,0.12280065627681991,0.0,0.12280065627681991,10.929258408636972,0.0005128205128205128,0.005604747901865114
9964,1,7.118248341448136e-06,17.100046302853865,7,VBN,0,perch,perch,perch,218,9964,0.0015517781384356936,1,10.929258408636972,9.832891055903708e-05,0.1917413755901223,0.0,0.1917413755901223,10.929258408636972,0.0005128205128205128,0.005604747901865114
9965,1,7.118248341448136e-06,17.100046302853865,8,PDT,0,machin,machin,machin,218,9965,0.0015517781384356936,1,10.929258408636972,9.832891055903708e-05,0.1917413755901223,0.0,0.1917413755901223,10.929258408636972,0.0005128205128205128,0.005604747901865114
9966,1,7.118248341448136e-06,17.100046302853865,7,VB,0,recruit,recruit,recruit,218,9966,0.0015517781384356936,1,10.929258408636972,7.47299720248682e-05,0.14572344544849297,0.0,0.14572344544849297,10.929258408636972,0.0005128205128205128,0.005604747901865114
9967,1,7.118248341448136e-06,17.100046302853865,11,NN,0,connect,connect,connect,218,9967,0.0015517781384356936,1,10.929258408636972,7.47299720248682e-05,0.14572344544849297,0.0,0.14572344544849297,10.929258408636972,0.0005128205128205128,0.005604747901865114
9968,1,7.118248341448136e-06,17.100046302853865,8,NNP,0,mcdonald,mcdonald,mcdonald,218,9968,0.0015517781384356936,1,10.929258408636972,7.094617597297612e-05,0.13834504314730345,0.0,0.13834504314730345,10.929258408636972,0.0005128205128205128,0.005604747901865114
9969,1,7.118248341448136e-06,17.100046302853865,13,NNS,0,recollect,recollect,recollect,218,9969,0.0015517781384356936,1,10.929258408636972,3.73649860124341e-05,0.07286172272424649,0.0,0.07286172272424649,10.929258408636972,0.0005128205128205128,0.005604747901865114
9970,1,7.118248341448136e-06,17.100046302853865,7,JJ,0,etern,etern,etern,218,9970,0.0015517781384356936,1,10.929258408636972,7.185574233160402e-05,0.14011869754662784,0.0,0.14011869754662784,10.929258408636972,0.0005128205128205128,0.005604747901865114
9971,1,7.118248341448136e-06,17.100046302853865,9,NN,0,excel,excel,excel,218,9971,0.0015517781384356936,1,10.929258408636972,6.593821061017782e-05,0.12857951068984674,0.0,0.12857951068984674,10.929258408636972,0.0005128205128205128,0.005604747901865114
9972,1,7.118248341448136e-06,17.100046302853865,8,NN,0,attend,attend,attend,218,9972,0.0015517781384356936,1,10.929258408636972,6.919441854154462e-05,0.134929116156012,0.0,0.134929116156012,10.929258408636972,0.0005128205128205128,0.005604747901865114
9973,1,7.118248341448136e-06,17.100046302853865,8,JJ,0,unsign,unsign,unsign,218,9973,0.0015517781384356936,1,10.929258408636972,6.369031706664903e-05,0.1241961182799656,0.0,0.1241961182799656,10.929258408636972,0.0005128205128205128,0.005604747901865114
9974,1,7.118248341448136e-06,17.100046302853865,6,NNS,0,sneer,sneer,sne,218,9974,0.0015517781384356936,1,10.929258408636972,6.369031706664903e-05,0.1241961182799656,0.0,0.1241961182799656,10.929258408636972,0.0005128205128205128,0.005604747901865114
9975,1,7.118248341448136e-06,17.100046302853865,7,NNS,0,gossip,gossip,gossip,218,9975,0.0015517781384356936,1,10.929258408636972,6.369031706664903e-05,0.1241961182799656,0.0,0.1241961182799656,10.929258408636972,0.0005128205128205128,0.005604747901865114
9976,1,7.118248341448136e-06,17.100046302853865,5,NN,0,howl,howl,howl,218,9976,0.0015517781384356936,1,10.929258408636972,5.287498020627466e-05,0.10310621140223558,0.0,0.10310621140223558,10.929258408636972,0.0005128205128205128,0.005604747901865114
9977,1,7.118248341448136e-06,17.100046302853865,10,VBN,0,penetr,penetr,penet,218,9977,0.0015517781384356936,1,10.929258408636972,5.287498020627466e-05,0.10310621140223558,0.0,0.10310621140223558,10.929258408636972,0.0005128205128205128,0.005604747901865114
9978,1,7.118248341448136e-06,17.100046302853865,8,NN,0,contempt,contempt,contempt,218,9978,0.0015517781384356936,1,10.929258408636972,5.1895813906158464e-05,0.101196837117009,0.0,0.101196837117009,10.929258408636972,0.0005128205128205128,0.005604747901865114
9979,1,7.118248341448136e-06,17.100046302853865,7,NN,0,inquiri,inquiri,inquiry,218,9979,0.0015517781384356936,1,10.929258408636972,6.29746955265743e-05,0.12280065627681991,0.0,0.12280065627681991,10.929258408636972,0.0005128205128205128,0.005604747901865114
9980,1,7.118248341448136e-06,17.100046302853865,11,JJ,0,directori,directori,direct,218,9980,0.0015517781384356936,1,10.929258408636972,4.278433512874132e-05,0.08342945350104558,0.0,0.08342945350104558,10.929258408636972,0.0005128205128205128,0.005604747901865114
9981,1,7.118248341448136e-06,17.100046302853865,8,NN,0,hover,hover,hov,218,9981,0.0015517781384356936,1,10.929258408636972,5.287498020627466e-05,0.10310621140223558,0.0,0.10310621140223558,10.929258408636972,0.0005128205128205128,0.005604747901865114
9982,1,7.118248341448136e-06,17.100046302853865,4,NN,0,haze,haze,haz,218,9982,0.0015517781384356936,1,10.929258408636972,5.287498020627466e-05,0.10310621140223558,0.0,0.10310621140223558,10.929258408636972,0.0005128205128205128,0.005604747901865114
9983,1,7.118248341448136e-06,17.100046302853865,8,VBG,0,sound,sound,sound,218,9983,0.0015517781384356936,1,10.929258408636972,9.039915970750183e-05,0.17627836142962858,0.0,0.17627836142962858,10.929258408636972,0.0005128205128205128,0.005604747901865114
9984,1,7.118248341448136e-06,17.100046302853865,7,NNS,0,garret,garret,garret,218,9984,0.0015517781384356936,1,10.929258408636972,5.287498020627466e-05,0.10310621140223558,0.0,0.10310621140223558,10.929258408636972,0.0005128205128205128,0.005604747901865114
9985,1,7.118248341448136e-06,17.100046302853865,9,NN,0,dispar,dispar,disp,218,9985,0.0015517781384356936,1,10.929258408636972,9.663358451491575e-05,0.18843548980408573,0.0,0.18843548980408573,10.929258408636972,0.0005128205128205128,0.005604747901865114
9986,1,7.118248341448136e-06,17.100046302853865,10,NN,0,resent,resent,res,218,9986,0.0015517781384356936,1,10.929258408636972,7.278893379045602e-05,0.14193842089138925,0.0,0.14193842089138925,10.929258408636972,0.0005128205128205128,0.005604747901865114
9987,1,7.118248341448136e-06,17.100046302853865,8,NNS,0,kitchen,kitchen,kitch,218,9987,0.0015517781384356936,1,10.929258408636972,7.894011129387485e-05,0.15393321702305596,0.0,0.15393321702305596,10.929258408636972,0.0005128205128205128,0.005604747901865114
9988,1,7.118248341448136e-06,17.100046302853865,8,NNP,0,bradley,bradley,bradley,218,9988,0.0015517781384356936,1,10.929258408636972,9.039915970750183e-05,0.17627836142962858,0.0,0.17627836142962858,10.929258408636972,0.0005128205128205128,0.005604747901865114
9989,1,7.118248341448136e-06,17.100046302853865,4,NNP,0,hyde,hyde,hyd,218,9989,0.0015517781384356936,1,10.929258408636972,9.039915970750183e-05,0.17627836142962858,0.0,0.17627836142962858,10.929258408636972,0.0005128205128205128,0.005604747901865114
9990,1,7.118248341448136e-06,17.100046302853865,10,JJ,0,courag,courag,cour,218,9990,0.0015517781384356936,1,10.929258408636972,6.752708315500138e-05,0.1316778121522527,0.0,0.1316778121522527,10.929258408636972,0.0005128205128205128,0.005604747901865114
9991,1,7.118248341448136e-06,17.100046302853865,4,NNP,0,no28,no28,no28,218,9991,0.0015517781384356936,1,10.929258408636972,7.677736851870018e-05,0.14971586861146535,0.0,0.14971586861146535,10.929258408636972,0.0005128205128205128,0.005604747901865114
9992,1,7.118248341448136e-06,17.100046302853865,8,VBD,0,offend,offend,offend,218,9992,0.0015517781384356936,1,10.929258408636972,7.278893379045602e-05,0.14193842089138925,0.0,0.14193842089138925,10.929258408636972,0.0005128205128205128,0.005604747901865114
9993,1,7.118248341448136e-06,17.100046302853865,7,JJ,0,hellish,hellish,hel,218,9993,0.0015517781384356936,1,10.929258408636972,5.389180674870302e-05,0.10508902315997089,0.0,0.10508902315997089,10.929258408636972,0.0005128205128205128,0.005604747901865114
9994,1,7.118248341448136e-06,17.100046302853865,9,NN,0,profan,profan,prof,218,9994,0.0015517781384356936,1,10.929258408636972,5.389180674870302e-05,0.10508902315997089,0.0,0.10508902315997089,10.929258408636972,0.0005128205128205128,0.005604747901865114
9995,1,7.118248341448136e-06,17.100046302853865,5,NNP,0,uefa,uefa,uefa,218,9995,0.0015517781384356936,1,10.929258408636972,7.278893379045602e-05,0.14193842089138925,0.0,0.14193842089138925,10.929258408636972,0.0005128205128205128,0.005604747901865114
9996,1,7.118248341448136e-06,17.100046302853865,9,NN,0,insur,insur,ins,218,9996,0.0015517781384356936,1,10.929258408636972,7.278893379045602e-05,0.14193842089138925,0.0,0.14193842089138925,10.929258408636972,0.0005128205128205128,0.005604747901865114
9997,1,7.118248341448136e-06,17.100046302853865,14,NN,0,repres,repres,repres,218,9997,0.0015517781384356936,1,10.929258408636972,6.29746955265743e-05,0.12280065627681991,0.0,0.12280065627681991,10.929258408636972,0.0005128205128205128,0.005604747901865114
9998,1,7.118248341448136e-06,17.100046302853865,10,NN,0,robust,robust,robust,218,9998,0.0015517781384356936,1,10.929258408636972,6.593821061017782e-05,0.12857951068984674,0.0,0.12857951068984674,10.929258408636972,0.0005128205128205128,0.005604747901865114
9999,1,7.118248341448136e-06,17.100046302853865,8,JJ,0,spaciou,spacious,spacy,218,9999,0.0015517781384356936,1,10.929258408636972,7.677736851870018e-05,0.14971586861146535,0.0,0.14971586861146535,10.929258408636972,0.0005128205128205128,0.005604747901865114
10000,1,7.118248341448136e-06,17.100046302853865,7,VB,0,quicken,quicken,quick,218,10000,0.0015517781384356936,1,10.929258408636972,6.593821061017782e-05,0.12857951068984674,0.0,0.12857951068984674,10.929258408636972,0.0005128205128205128,0.005604747901865114
10001,1,7.118248341448136e-06,17.100046302853865,5,JJ,0,45000,45000,45000,218,10001,0.0015517781384356936,1,10.929258408636972,6.593821061017782e-05,0.12857951068984674,0.0,0.12857951068984674,10.929258408636972,0.0005128205128205128,0.005604747901865114
10002,1,7.118248341448136e-06,17.100046302853865,7,NNP,0,hamburg,hamburg,hamburg,218,10002,0.0015517781384356936,1,10.929258408636972,6.593821061017782e-05,0.12857951068984674,0.0,0.12857951068984674,10.929258408636972,0.0005128205128205128,0.005604747901865114
10003,1,7.118248341448136e-06,17.100046302853865,9,JJ,0,latenight,latenight,latenight,218,10003,0.0015517781384356936,1,10.929258408636972,6.593821061017782e-05,0.12857951068984674,0.0,0.12857951068984674,10.929258408636972,0.0005128205128205128,0.005604747901865114
10004,1,7.118248341448136e-06,17.100046302853865,9,NNP,0,welshman,welshman,welshm,218,10004,0.0015517781384356936,1,10.929258408636972,4.278433512874132e-05,0.08342945350104558,0.0,0.08342945350104558,10.929258408636972,0.0005128205128205128,0.005604747901865114
10005,1,7.118248341448136e-06,17.100046302853865,10,NNP,0,reeperbahn,reeperbahn,reeperbahn,218,10005,0.0015517781384356936,1,10.929258408636972,6.593821061017782e-05,0.12857951068984674,0.0,0.12857951068984674,10.929258408636972,0.0005128205128205128,0.005604747901865114
10006,1,7.118248341448136e-06,17.100046302853865,11,NNS,0,prostitut,prostitut,prostitut,218,10006,0.0015517781384356936,1,10.929258408636972,6.593821061017782e-05,0.12857951068984674,0.0,0.12857951068984674,10.929258408636972,0.0005128205128205128,0.005604747901865114
10007,1,7.118248341448136e-06,17.100046302853865,6,NNP,0,warren,warren,war,218,10007,0.0015517781384356936,1,10.929258408636972,0.00015568744171847538,0.303590511351027,0.0,0.303590511351027,10.929258408636972,0.0005128205128205128,0.005604747901865114
10008,1,7.118248341448136e-06,17.100046302853865,7,JJ,0,selfish,selfish,self,218,10008,0.0015517781384356936,1,10.929258408636972,7.374668291927782e-05,0.14380603169259173,0.0,0.14380603169259173,10.929258408636972,0.0005128205128205128,0.005604747901865114
10009,1,7.118248341448136e-06,17.100046302853865,4,NNS,0,tap,tap,tap,218,10009,0.0015517781384356936,1,10.929258408636972,7.894011129387485e-05,0.15393321702305596,0.0,0.15393321702305596,10.929258408636972,0.0005128205128205128,0.005604747901865114
10010,1,7.118248341448136e-06,17.100046302853865,5,NN,0,quiff,quiff,quiff,218,10010,0.0015517781384356936,1,10.929258408636972,7.374668291927782e-05,0.14380603169259173,0.0,0.14380603169259173,10.929258408636972,0.0005128205128205128,0.005604747901865114
10011,1,7.118248341448136e-06,17.100046302853865,9,NN,0,merchant,merchant,merch,218,10011,0.0015517781384356936,1,10.929258408636972,5.287498020627466e-05,0.10310621140223558,0.0,0.10310621140223558,10.929258408636972,0.0005128205128205128,0.005604747901865114
10012,1,7.118248341448136e-06,17.100046302853865,6,JJ,0,midair,midair,midair,218,10012,0.0015517781384356936,1,10.929258408636972,6.29746955265743e-05,0.12280065627681991,0.0,0.12280065627681991,10.929258408636972,0.0005128205128205128,0.005604747901865114
10013,1,7.118248341448136e-06,17.100046302853865,10,NN,0,turbul,turbul,turb,218,10013,0.0015517781384356936,1,10.929258408636972,6.29746955265743e-05,0.12280065627681991,0.0,0.12280065627681991,10.929258408636972,0.0005128205128205128,0.005604747901865114
10014,1,7.118248341448136e-06,17.100046302853865,6,VB,0,clench,clench,clench,218,10014,0.0015517781384356936,1,10.929258408636972,6.29746955265743e-05,0.12280065627681991,0.0,0.12280065627681991,10.929258408636972,0.0005128205128205128,0.005604747901865114
10015,1,7.118248341448136e-06,17.100046302853865,15,RB,0,sympathet,sympathet,sympathet,218,10015,0.0015517781384356936,1,10.929258408636972,6.29746955265743e-05,0.12280065627681991,0.0,0.12280065627681991,10.929258408636972,0.0005128205128205128,0.005604747901865114
10016,1,7.118248341448136e-06,17.100046302853865,6,NNS,0,actor,actor,act,218,10016,0.0015517781384356936,1,10.929258408636972,0.00013670116833817354,0.2665672782594384,0.0,0.2665672782594384,10.929258408636972,0.0005128205128205128,0.005604747901865114
10017,1,7.118248341448136e-06,17.100046302853865,9,JJ,0,unoppos,unoppos,unoppos,218,10017,0.0015517781384356936,1,10.929258408636972,6.835058416908677e-05,0.1332836391297192,0.0,0.1332836391297192,10.929258408636972,0.0005128205128205128,0.005604747901865114
10018,1,7.118248341448136e-06,17.100046302853865,7,VB,0,suspend,suspend,suspend,218,10018,0.0015517781384356936,1,10.929258408636972,7.278893379045602e-05,0.14193842089138925,0.0,0.14193842089138925,10.929258408636972,0.0005128205128205128,0.005604747901865114
10019,1,7.118248341448136e-06,17.100046302853865,6,NN,0,hazard,hazard,hazard,218,10019,0.0015517781384356936,1,10.929258408636972,6.752708315500138e-05,0.1316778121522527,0.0,0.1316778121522527,10.929258408636972,0.0005128205128205128,0.005604747901865114
10020,1,7.118248341448136e-06,17.100046302853865,5,JJ,0,surli,sur,sur,218,10020,0.0015517781384356936,1,10.929258408636972,5.004239198093851e-05,0.0975826643628301,0.0,0.0975826643628301,10.929258408636972,0.0005128205128205128,0.005604747901865114
